defect_id,product_id,defect_type,year,month,month_no,quarter,defect_date,defect_location,severity_level,severity,inspection_method,repair_cost,High_Severity_Flag,defect_year,defect_month,defect_day
882,39,Functional,2024,May,5,Q2,21-05-2024,Component,MODERATE,Moderate,Automated Testing,85.21,0,2024,5,21
883,35,Functional,2024,Jun,6,Q2,06-06-2024,Component,MINOR,Minor,Visual Inspection,20.83,0,2024,6,6
884,4,Cosmetic,2024,Jan,1,Q1,04-01-2024,Internal,MINOR,Minor,Manual Testing,800.02,0,2024,1,4
885,28,Cosmetic,2024,Jul,7,Q3,06-07-2024,Surface,CRITICAL,Critical,Visual Inspection,525.36,1,2024,7,6
886,4,Structural,2024,Apr,4,Q2,29-04-2024,Surface,MINOR,Minor,Visual Inspection,164.46,0,2024,4,29
887,95,Structural,2024,May,5,Q2,29-05-2024,Component,MODERATE,Moderate,Manual Testing,452.93,0,2024,5,29
888,17,Cosmetic,2024,Apr,4,Q2,16-04-2024,Component,CRITICAL,Critical,Automated Testing,729.83,1,2024,4,16
889,52,Functional,2024,May,5,Q2,05-05-2024,Component,MODERATE,Moderate,Automated Testing,138.24,0,2024,5,5
890,49,Structural,2024,May,5,Q2,06-05-2024,Internal,MINOR,Minor,Automated Testing,901.01,0,2024,5,6
891,90,Functional,2024,Jun,6,Q2,17-06-2024,Internal,MINOR,Minor,Manual Testing,780.69,0,2024,6,17
892,4,Structural,2024,Dec,12,Q4,05-12-2024,Internal,CRITICAL,Critical,Automated Testing,280.56,1,2024,12,5
893,64,Structural,2024,Jul,7,Q3,04-07-2024,Surface,MINOR,Minor,Manual Testing,437.25,0,2024,7,4
894,73,Structural,2024,May,5,Q2,19-05-2024,Surface,MINOR,Minor,Manual Testing,902.78,0,2024,5,19
895,64,Structural,2024,Sep,9,Q3,01-09-2024,Internal,MINOR,Minor,Visual Inspection,687.38,0,2024,9,1
896,64,Structural,2024,Mar,3,Q1,29-03-2024,Internal,MINOR,Minor,Manual Testing,436.79,0,2024,3,29
897,56,Functional,2024,May,5,Q2,15-05-2024,Internal,MINOR,Minor,Manual Testing,991.95,0,2024,5,15
898,58,Structural,2024,May,5,Q2,16-05-2024,Surface,MODERATE,Moderate,Manual Testing,247.97,0,2024,5,16
899,65,Cosmetic,2024,Mar,3,Q1,16-03-2024,Component,CRITICAL,Critical,Manual Testing,895.77,1,2024,3,16
900,84,Functional,2024,Feb,2,Q1,16-02-2024,Surface,CRITICAL,Critical,Manual Testing,628.29,1,2024,2,16
901,27,Cosmetic,2024,Mar,3,Q1,20-03-2024,Internal,CRITICAL,Critical,Manual Testing,40.8,1,2024,3,20
902,60,Structural,2024,Dec,12,Q4,03-12-2024,Component,MINOR,Minor,Manual Testing,709.87,0,2024,12,3
903,88,Functional,2024,May,5,Q2,24-05-2024,Surface,MINOR,Minor,Automated Testing,450.31,0,2024,5,24
904,4,Cosmetic,2024,Aug,8,Q3,04-08-2024,Surface,MODERATE,Moderate,Visual Inspection,577.2,0,2024,8,4
905,100,Functional,2024,Jul,7,Q3,02-07-2024,Surface,MINOR,Minor,Manual Testing,431.46,0,2024,7,2
906,6,Structural,2024,Jan,1,Q1,25-01-2024,Surface,CRITICAL,Critical,Visual Inspection,62.68,1,2024,1,25
907,4,Structural,2024,Feb,2,Q1,16-02-2024,Component,MINOR,Minor,Visual Inspection,988.05,0,2024,2,16
908,31,Functional,2024,Apr,4,Q2,24-04-2024,Component,MODERATE,Moderate,Manual Testing,156.46,0,2024,4,24
909,6,Functional,2024,Aug,8,Q3,03-08-2024,Component,CRITICAL,Critical,Visual Inspection,32.9,1,2024,8,3
910,43,Functional,2024,Feb,2,Q1,29-02-2024,Surface,MODERATE,Moderate,Manual Testing,443.75,0,2024,2,29
911,82,Functional,2024,Jul,7,Q3,06-07-2024,Component,MINOR,Minor,Visual Inspection,62.7,0,2024,7,6
912,46,Functional,2024,Apr,4,Q2,28-04-2024,Component,MODERATE,Moderate,Visual Inspection,278.6,0,2024,4,28
913,77,Functional,2024,Jun,6,Q2,26-06-2024,Surface,MODERATE,Moderate,Automated Testing,213.48,0,2024,6,26
914,89,Functional,2024,Jun,6,Q2,15-06-2024,Internal,CRITICAL,Critical,Automated Testing,90.11,1,2024,6,15
915,66,Cosmetic,2024,May,5,Q2,03-05-2024,Surface,MODERATE,Moderate,Visual Inspection,108.7,0,2024,5,3
916,7,Structural,2024,Feb,2,Q1,21-02-2024,Surface,MODERATE,Moderate,Visual Inspection,75.06,0,2024,2,21
917,66,Cosmetic,2024,Apr,4,Q2,01-04-2024,Component,CRITICAL,Critical,Automated Testing,511.65,1,2024,4,1
918,24,Functional,2024,Jan,1,Q1,06-01-2024,Component,MODERATE,Moderate,Visual Inspection,535.87,0,2024,1,6
919,35,Cosmetic,2024,Jan,1,Q1,03-01-2024,Internal,MINOR,Minor,Visual Inspection,585.78,0,2024,1,3
920,47,Functional,2024,Mar,3,Q1,01-03-2024,Surface,MODERATE,Moderate,Visual Inspection,873.58,0,2024,3,1
921,91,Cosmetic,2024,Sep,9,Q3,03-09-2024,Internal,MODERATE,Moderate,Automated Testing,73.46,0,2024,9,3
922,90,Cosmetic,2024,Mar,3,Q1,17-03-2024,Component,MINOR,Minor,Visual Inspection,793.46,0,2024,3,17
923,36,Structural,2024,Mar,3,Q1,29-03-2024,Surface,MINOR,Minor,Visual Inspection,893.77,0,2024,3,29
924,2,Cosmetic,2024,Jun,6,Q2,16-06-2024,Component,MINOR,Minor,Manual Testing,409.43,0,2024,6,16
925,11,Functional,2024,Mar,3,Q1,05-03-2024,Internal,MINOR,Minor,Automated Testing,351.86,0,2024,3,5
926,16,Functional,2024,Dec,12,Q4,01-12-2024,Internal,MODERATE,Moderate,Automated Testing,933.37,0,2024,12,1
927,44,Cosmetic,2024,Mar,3,Q1,19-03-2024,Surface,MODERATE,Moderate,Visual Inspection,333.92,0,2024,3,19
928,80,Structural,2024,Apr,4,Q2,27-04-2024,Internal,MODERATE,Moderate,Manual Testing,904.57,0,2024,4,27
929,5,Functional,2024,Apr,4,Q2,27-04-2024,Surface,CRITICAL,Critical,Visual Inspection,225.51,1,2024,4,27
930,52,Functional,2024,May,5,Q2,14-05-2024,Component,CRITICAL,Critical,Automated Testing,664.52,1,2024,5,14
931,81,Structural,2024,Apr,4,Q2,02-04-2024,Internal,CRITICAL,Critical,Automated Testing,486.49,1,2024,4,2
932,80,Functional,2024,May,5,Q2,14-05-2024,Internal,MODERATE,Moderate,Visual Inspection,127.23,0,2024,5,14
933,15,Cosmetic,2024,May,5,Q2,16-05-2024,Internal,MINOR,Minor,Visual Inspection,121.96,0,2024,5,16
934,62,Cosmetic,2024,Jun,6,Q2,05-06-2024,Surface,MINOR,Minor,Manual Testing,267.64,0,2024,6,5
935,46,Structural,2024,Jan,1,Q1,19-01-2024,Surface,CRITICAL,Critical,Automated Testing,298.03,1,2024,1,19
936,7,Cosmetic,2024,Mar,3,Q1,02-03-2024,Component,MODERATE,Moderate,Automated Testing,604.72,0,2024,3,2
937,94,Structural,2024,Apr,4,Q2,18-04-2024,Internal,CRITICAL,Critical,Manual Testing,749.05,1,2024,4,18
938,38,Structural,2024,Aug,8,Q3,04-08-2024,Surface,MINOR,Minor,Manual Testing,499.34,0,2024,8,4
939,92,Cosmetic,2024,Feb,2,Q1,16-02-2024,Internal,MODERATE,Moderate,Visual Inspection,590.85,0,2024,2,16
940,29,Functional,2024,Jan,1,Q1,04-01-2024,Internal,MINOR,Minor,Manual Testing,355.6,0,2024,1,4
941,46,Structural,2024,Jan,1,Q1,27-01-2024,Component,MINOR,Minor,Visual Inspection,266.97,0,2024,1,27
942,46,Structural,2024,May,5,Q2,29-05-2024,Surface,CRITICAL,Critical,Visual Inspection,160.08,1,2024,5,29
943,79,Cosmetic,2024,Apr,4,Q2,17-04-2024,Internal,MODERATE,Moderate,Manual Testing,827.64,0,2024,4,17
944,72,Functional,2024,Nov,11,Q4,03-11-2024,Surface,MINOR,Minor,Manual Testing,19.83,0,2024,11,3
945,10,Cosmetic,2024,May,5,Q2,24-05-2024,Surface,MINOR,Minor,Visual Inspection,989.49,0,2024,5,24
946,87,Cosmetic,2024,Mar,3,Q1,03-03-2024,Internal,MINOR,Minor,Manual Testing,133.9,0,2024,3,3
947,6,Cosmetic,2024,Mar,3,Q1,03-03-2024,Internal,MODERATE,Moderate,Visual Inspection,739.33,0,2024,3,3
948,70,Structural,2024,Feb,2,Q1,16-02-2024,Component,MODERATE,Moderate,Automated Testing,947.83,0,2024,2,16
949,60,Structural,2024,Nov,11,Q4,04-11-2024,Surface,CRITICAL,Critical,Automated Testing,743.44,1,2024,11,4
950,23,Structural,2024,Feb,2,Q1,23-02-2024,Surface,CRITICAL,Critical,Automated Testing,534.79,1,2024,2,23
951,2,Functional,2024,Aug,8,Q3,06-08-2024,Internal,MODERATE,Moderate,Visual Inspection,479.56,0,2024,8,6
952,23,Structural,2024,Feb,2,Q1,26-02-2024,Surface,CRITICAL,Critical,Visual Inspection,87.89,1,2024,2,26
953,81,Functional,2024,Mar,3,Q1,27-03-2024,Surface,MINOR,Minor,Manual Testing,571.61,0,2024,3,27
954,46,Structural,2024,Jun,6,Q2,17-06-2024,Surface,MODERATE,Moderate,Visual Inspection,485.1,0,2024,6,17
955,85,Functional,2024,Feb,2,Q1,28-02-2024,Internal,MINOR,Minor,Manual Testing,289.68,0,2024,2,28
956,43,Functional,2024,Jan,1,Q1,03-01-2024,Surface,CRITICAL,Critical,Manual Testing,962.48,1,2024,1,3
957,13,Structural,2024,May,5,Q2,27-05-2024,Internal,MINOR,Minor,Automated Testing,13.19,0,2024,5,27
958,25,Structural,2024,Mar,3,Q1,04-03-2024,Component,CRITICAL,Critical,Visual Inspection,298.81,1,2024,3,4
959,53,Cosmetic,2024,Apr,4,Q2,27-04-2024,Component,CRITICAL,Critical,Automated Testing,916.49,1,2024,4,27
960,59,Cosmetic,2024,Mar,3,Q1,19-03-2024,Internal,CRITICAL,Critical,Automated Testing,15.96,1,2024,3,19
961,3,Structural,2024,Mar,3,Q1,29-03-2024,Component,MODERATE,Moderate,Visual Inspection,383.65,0,2024,3,29
962,78,Cosmetic,2024,Jan,1,Q1,30-01-2024,Component,CRITICAL,Critical,Manual Testing,612.25,1,2024,1,30
963,51,Cosmetic,2024,May,5,Q2,26-05-2024,Component,MINOR,Minor,Automated Testing,142,0,2024,5,26
964,45,Functional,2024,Feb,2,Q1,13-02-2024,Component,CRITICAL,Critical,Manual Testing,685.35,1,2024,2,13
965,45,Functional,2024,Jun,6,Q2,22-06-2024,Internal,CRITICAL,Critical,Visual Inspection,358.46,1,2024,6,22
966,54,Functional,2024,Mar,3,Q1,29-03-2024,Internal,MODERATE,Moderate,Visual Inspection,310.35,0,2024,3,29
967,81,Functional,2024,Mar,3,Q1,13-03-2024,Internal,MODERATE,Moderate,Manual Testing,610.75,0,2024,3,13
968,92,Structural,2024,Mar,3,Q1,03-03-2024,Internal,MODERATE,Moderate,Visual Inspection,523.61,0,2024,3,3
969,6,Structural,2024,Mar,3,Q1,15-03-2024,Surface,MINOR,Minor,Manual Testing,945.17,0,2024,3,15
970,33,Structural,2024,Jan,1,Q1,28-01-2024,Internal,MINOR,Minor,Visual Inspection,708.97,0,2024,1,28
971,50,Cosmetic,2024,Jul,7,Q3,04-07-2024,Component,MINOR,Minor,Automated Testing,309.87,0,2024,7,4
972,97,Cosmetic,2024,Apr,4,Q2,01-04-2024,Surface,CRITICAL,Critical,Manual Testing,565.48,1,2024,4,1
973,14,Structural,2024,Jun,6,Q2,14-06-2024,Surface,CRITICAL,Critical,Automated Testing,859.52,1,2024,6,14
974,39,Cosmetic,2024,Jan,1,Q1,21-01-2024,Internal,CRITICAL,Critical,Manual Testing,140.02,1,2024,1,21
975,3,Functional,2024,Jan,1,Q1,01-01-2024,Component,MODERATE,Moderate,Automated Testing,626.35,0,2024,1,1
976,79,Cosmetic,2024,May,5,Q2,18-05-2024,Component,MODERATE,Moderate,Visual Inspection,807.32,0,2024,5,18
977,96,Structural,2024,Aug,8,Q3,06-08-2024,Internal,CRITICAL,Critical,Automated Testing,888.55,1,2024,8,6
978,57,Functional,2024,Jan,1,Q1,29-01-2024,Component,MODERATE,Moderate,Automated Testing,440.85,0,2024,1,29
979,1,Functional,2024,Nov,11,Q4,01-11-2024,Internal,CRITICAL,Critical,Manual Testing,652.97,1,2024,11,1
980,39,Functional,2024,Feb,2,Q1,29-02-2024,Internal,MODERATE,Moderate,Visual Inspection,725.44,0,2024,2,29
981,75,Cosmetic,2024,Jan,1,Q1,16-01-2024,Internal,MINOR,Minor,Manual Testing,843.66,0,2024,1,16
982,9,Cosmetic,2024,Mar,3,Q1,15-03-2024,Component,MODERATE,Moderate,Visual Inspection,611.8,0,2024,3,15
983,76,Functional,2024,May,5,Q2,16-05-2024,Surface,MODERATE,Moderate,Automated Testing,712.12,0,2024,5,16
984,43,Functional,2024,Jun,6,Q2,22-06-2024,Internal,CRITICAL,Critical,Manual Testing,941.33,1,2024,6,22
985,99,Functional,2024,Feb,2,Q1,02-02-2024,Internal,CRITICAL,Critical,Automated Testing,112.15,1,2024,2,2
986,47,Structural,2024,Aug,8,Q3,02-08-2024,Internal,MODERATE,Moderate,Automated Testing,284.7,0,2024,8,2
987,26,Cosmetic,2024,May,5,Q2,22-05-2024,Internal,MINOR,Minor,Visual Inspection,694.09,0,2024,5,22
988,50,Cosmetic,2024,May,5,Q2,02-05-2024,Surface,MODERATE,Moderate,Automated Testing,102.98,0,2024,5,2
989,11,Cosmetic,2024,Jan,1,Q1,01-01-2024,Component,CRITICAL,Critical,Visual Inspection,398.32,1,2024,1,1
990,45,Cosmetic,2024,Nov,11,Q4,06-11-2024,Component,CRITICAL,Critical,Manual Testing,576.07,1,2024,11,6
991,10,Cosmetic,2024,Aug,8,Q3,06-08-2024,Internal,MINOR,Minor,Visual Inspection,51.79,0,2024,8,6
992,7,Cosmetic,2024,Jan,1,Q1,25-01-2024,Internal,CRITICAL,Critical,Visual Inspection,426.31,1,2024,1,25
993,83,Functional,2024,Mar,3,Q1,14-03-2024,Internal,CRITICAL,Critical,Manual Testing,808.65,1,2024,3,14
994,77,Cosmetic,2024,Nov,11,Q4,02-11-2024,Component,MINOR,Minor,Visual Inspection,970.37,0,2024,11,2
995,41,Cosmetic,2024,Jan,1,Q1,28-01-2024,Internal,MODERATE,Moderate,Automated Testing,67.54,0,2024,1,28
996,25,Structural,2024,Jan,1,Q1,03-01-2024,Component,MINOR,Minor,Automated Testing,813.14,0,2024,1,3
997,23,Functional,2024,Mar,3,Q1,21-03-2024,Component,MODERATE,Moderate,Automated Testing,944.07,0,2024,3,21
998,17,Structural,2024,Jan,1,Q1,16-01-2024,Component,MINOR,Minor,Automated Testing,401.12,0,2024,1,16
999,96,Cosmetic,2024,Jun,6,Q2,21-06-2024,Internal,MODERATE,Moderate,Manual Testing,775.63,0,2024,6,21
1000,1,Cosmetic,2024,Mar,3,Q1,23-03-2024,Component,MINOR,Minor,Visual Inspection,963.4,0,2024,3,23
